mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
11	11	31	31	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	283		articAccentAbove							
11	11	125/4	125/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	284									
11	11	63/2	63/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	285		articAccentAbove							
11	11	127/4	127/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	286									
11	11	32	32	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	287		articAccentAbove							
11	11	129/4	129/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	288									
11	11	65/2	65/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	289									
11	11	131/4	131/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	290									
11	11	30	30	0.25	0	0	Chord	3/4	2	1	1/16	1/16	1	291		articAccentAbove							
11	11	121/4	121/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	292									
11	11	61/2	61/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	293									
11	11	123/4	123/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	294									
11	11	31	31	0.25	1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	295		articAccentAbove							
11	11	125/4	125/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	296									
11	11	63/2	63/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	297		articAccentAbove							
11	11	127/4	127/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	298									
11	11	32	32	0.25	1/2	1/2	Chord	3/4	2	1	1/16	1/16	1	299		articAccentAbove							
11	11	129/4	129/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16	1/16	1	300									
11	11	65/2	65/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16	1/16	1	301									
11	11	131/4	131/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	302									
12	12	33	33	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	303		articAccentBelow							
12	12	133/4	133/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	304									
12	12	67/2	67/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	305									
12	12	135/4	135/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	306									
12	12	34	34	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	307		articAccentBelow							
12	12	137/4	137/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	308									
12	12	69/2	69/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	309		articAccentBelow							
12	12	139/4	139/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	310									
12	12	35	35	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	311		articAccentBelow							
12	12	141/4	141/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	312									
12	12	71/2	71/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	313									
12	12	143/4	143/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	314									
12	12	33	33	0.25	0	0	Chord	3/4	2	1	1/16	1/16	1	315		articAccentAbove							
12	12	133/4	133/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	316									
12	12	67/2	67/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	317									
12	12	135/4	135/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	318									
12	12	34	34	0.25	1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	319		articAccentAbove							
12	12	137/4	137/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	320									
12	12	69/2	69/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	321		articAccentAbove							
12	12	139/4	139/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	322									
12	12	35	35	0.25	1/2	1/2	Chord	3/4	2	1	1/16	1/16	1	323		articAccentAbove							
12	12	141/4	141/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16	1/16	1	324									
12	12	71/2	71/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16	1/16	1	325									
12	12	143/4	143/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	326									
13	13	36	36	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	327		articAccentBelow							
13	13	145/4	145/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	328									
13	13	73/2	73/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	329									
13	13	147/4	147/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	330									
13	13	37	37	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	331		articAccentBelow							
13	13	149/4	149/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	332									
13	13	75/2	75/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	333									
13	13	151/4	151/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	334									
13	13	38	38	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	335		articAccentBelow							
13	13	153/4	153/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	336									
13	13	77/2	77/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	337									
13	13	155/4	155/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	338									
13	13	36	36	0.25	0	0	Chord	3/4	2	1	1/16	1/16	1	339		articAccentAbove							
13	13	145/4	145/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	340									
13	13	73/2	73/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	341									
13	13	147/4	147/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	342									
13	13	37	37	0.25	1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	343		articAccentAbove							
13	13	149/4	149/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	344									
13	13	75/2	75/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	345									
13	13	151/4	151/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	346									
13	13	38	38	0.25	1/2	1/2	Chord	3/4	2	1	1/16	1/16	1	347		articAccentAbove							
13	13	153/4	153/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16	1/16	1	348									
13	13	77/2	77/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16	1/16	1	349									
13	13	155/4	155/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	350									
14	14	39	39	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	351									
14	14	157/4	157/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	352									
14	14	79/2	79/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	353									
14	14	159/4	159/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	354									
14	14	40	40	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	355									
14	14	161/4	161/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	356									
14	14	81/2	81/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	357									
14	14	163/4	163/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	358									
14	14	41	41	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	359									
14	14	165/4	165/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	360									
14	14	83/2	83/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	361									
14	14	39	39	0.25	0	0	Chord	3/4	2	1	1/16	1/16	1	362									
14	14	157/4	157/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	363									
14	14	79/2	79/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	364									
14	14	159/4	159/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	365									
14	14	40	40	0.25	1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	366									
14	14	161/4	161/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	367									
14	14	81/2	81/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	368									
14	14	163/4	163/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	369									
14	14	41	41	0.25	1/2	1/2	Chord	3/4	2	1	1/16	1/16	1	370									
14	14	165/4	165/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16	1/16	1	371									
14	14	83/2	83/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	372									
15	15	85/2	85/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	373									0
15	15	171/4	171/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	374									0
15	15	43	43	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	375									0
15	15	173/4	173/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	376									0
15	15	87/2	87/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	377									0
15	15	175/4	175/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	378									0
15	15	44	44	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	379									0
15	15	177/4	177/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	380									0
15	15	89/2	89/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	381									0
15	15	179/4	179/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	382									
15	15	42	42	0.0	0	0	Dynamic	3/4	1	2	0				ff								
15	15	42	42	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	383									
15	15	171/4	171/4	0.0	3/16	3/16	Dynamic	3/4	2	1	0				ff								
15	15	43	43	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	384									
15	15	42	42	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	385									
16	16	91/2	91/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	386									1
16	16	183/4	183/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	387									1
16	16	46	46	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	388									1
16	16	185/4	185/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	389									1
16	16	93/2	93/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	390									1
16	16	187/4	187/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	391									1
16	16	47	47	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	392									1
16	16	189/4	189/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	393									1
16	16	95/2	95/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	394									1
16	16	191/4	191/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	395									
16	16	45	45	0.0	0	0	Dynamic	3/4	1	2	0				sf								
16	16	45	45	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	396									
16	16	46	46	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	397									
16	16	45	45	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	398									
17	17	97/2	97/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	399									2
17	17	195/4	195/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	400									2
17	17	49	49	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	401									2
17	17	197/4	197/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	402									2
17	17	99/2	99/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	403									2
17	17	199/4	199/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	404									2
17	17	50	50	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	405									2
17	17	201/4	201/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	406									2
17	17	101/2	101/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	407									2
17	17	203/4	203/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	408									
17	17	48	48	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	409									
17	17	49	49	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	410									
17	17	48	48	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	411									
18	18	51	51	0.0	0	0	Dynamic	3/4	1	1	0				ff								
18	18	51	51	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	412		articAccentAbove							
18	18	51	51	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	413		articAccentBelow							
